Date,Open,High,Low,Close,Volume,Adj Close
3/7/2013,3.39,3.48,3.32,3.42,49076500,3.42
5/7/2013,3.48,3.5,3.39,3.43,36667300,3.43
8/7/2013,3.45,3.46,3.28,3.29,26459700,3.29
9/7/2013,3.3,3.34,3.15,3.34,21651500,3.34
10/7/2013,3.39,3.45,3.36,3.39,19541400,3.39
11/7/2013,3.43,3.54,3.41,3.54,28672200,3.54
12/7/2013,3.56,3.64,3.45,3.5,29994200,3.5
15/7/2013,3.5,3.6,3.45,3.55,16689200,3.55
16/7/2013,3.6,3.6,3.45,3.46,17968900,3.46
17/7/2013,3.44,3.51,3.43,3.46,13742000,3.46
18/7/2013,3.47,3.52,3.4,3.42,13207200,3.42
19/7/2013,3.42,3.46,3.31,3.36,13728000,3.36
22/7/2013,3.41,3.42,3.29,3.3,14631900,3.3
23/7/2013,3.33,3.34,3.22,3.27,17986300,3.27
24/7/2013,3.26,3.4,3.23,3.28,20144000,3.28
25/7/2013,3.43,3.62,3.38,3.5,88910300,3.5
26/7/2013,2.94,3.02,2.85,3.01,80413000,3.01
29/7/2013,3,3.11,2.99,3.02,20769700,3.02
30/7/2013,3.02,3.05,2.93,2.97,22536800,2.97
31/7/2013,2.97,3.02,2.92,2.98,19731200,2.98
1/8/2013,3,3.05,2.98,3.03,22725900,3.03
2/8/2013,3.02,3.04,2.96,3,12048900,3
5/8/2013,3,3.02,2.91,2.94,17147500,2.94
6/8/2013,2.92,2.94,2.89,2.92,14046900,2.92
7/8/2013,2.9,2.92,2.85,2.85,21283400,2.85
8/8/2013,2.88,2.92,2.82,2.87,20035700,2.87
9/8/2013,2.91,3.04,2.9,3,25090900,3
12/8/2013,2.97,3,2.93,2.94,13901200,2.94
13/8/2013,2.97,2.97,2.88,2.91,12173600,2.91
14/8/2013,2.91,3.02,2.9,2.97,23088700,2.97
15/8/2013,2.94,2.96,2.87,2.88,22030300,2.88
16/8/2013,2.87,2.91,2.83,2.9,14206300,2.9
